player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
203015,/player/203015/woong-hee-lee/240002,24.0,2.0,2023-09-22,Lee Woong Hee,이웅희 李雄熙,CB,64,64,190000.0,2000.0,34,1988-07-18,184,82,112115.0,Gangwon,83.0,K League 1,1.0,RCB,5.0,,2022-03-25,2023.0,167,Korea Republic,,,,Right,3,2,1,Medium/High,Normal (170-185),No,238000.0,,,67.0,30.0,52.0,58.0,63.0,69.0,52,22,56,56,25,57,42,45,46,56,66,67,70,60,53,24,70,56,73,52,73,62,48,55,20,55.0,62,65,67,12,9,12,14,12,,47+2,47+2,47+2,54,51,51,51,54,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,60+2,60+2,60+2,60+2,60+2,61+2,64,64,64,61+2,17+2
203024,/player/203024/isaias-sanchez-cortes/240002,24.0,2.0,2023-09-22,Isaías,Isaías Sánchez Cortés,"CDM, CM",67,67,200000.0,2000.0,36,1987-02-09,173,71,111393.0,Adelaide United,351.0,A-League,1.0,RDM,8.0,,2021-08-23,2024.0,45,Spain,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,250000.0,,"Long Ball Pass, Intercept, Anticipate",43.0,53.0,65.0,70.0,61.0,73.0,59,49,37,66,31,68,70,71,67,69,44,42,76,65,84,65,51,77,72,54,75,63,58,65,50,68.0,65,64,58,12,15,13,8,11,,56+2,56+2,56+2,60,60,60,60,60,63+2,63+2,63+2,62+2,66+1,66+1,66+1,62+2,63+2,66+1,66+1,66+1,63+2,61+2,62+2,62+2,62+2,61+2,17+2
203030,/player/203030/robin-knoche/240002,24.0,2.0,2023-09-22,R. Knoche,Robin Knoche,CB,77,77,7000000.0,31000.0,31,1992-05-22,190,77,1831.0,FC Union Berlin,19.0,Bundesliga,1.0,CB,31.0,,2020-08-04,2024.0,21,Germany,,,,Right,4,2,2,Medium/Medium,Lean (185+),Yes,11900000.0,,"Incisive Pass, Anticipate",34.0,42.0,54.0,50.0,81.0,75.0,30,38,82,74,28,42,33,39,70,54,33,34,52,80,49,58,75,68,78,35,78,77,35,42,60,74.0,84,81,77,14,10,16,10,9,,52+2,52+2,52+2,46,49,49,49,46,51+2,51+2,51+2,49+2,60+2,60+2,60+2,49+2,64+2,73+2,73+2,73+2,64+2,66+2,77,77,77,66+2,19+2
203038,/player/203038/lucas-domingues-piazon/240002,24.0,2.0,2023-09-22,Lucas Piazón,Gustavo Lucas Domingues Piazón,"CF, RW, CAM",73,73,3000000.0,14000.0,29,1994-01-20,182,73,1896.0,Sporting Braga,308.0,Liga Portugal,1.0,SUB,38.0,,2021-01-14,2025.0,54,Brazil,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,6000000.0,,"Finesse Shot, Power Shot, Flair",68.0,75.0,73.0,74.0,34.0,58.0,74,74,53,75,73,74,77,77,69,75,68,68,72,74,70,78,62,64,58,76,47,31,74,71,73,77.0,27,32,43,10,7,8,10,14,,71+2,71+2,71+2,73,73,73,73,73,73,73,73,73,69+2,69+2,69+2,73,57+2,54+2,54+2,54+2,57+2,54+2,46+2,46+2,46+2,54+2,17+2
203042,/player/203042/jack-butland/240002,24.0,2.0,2023-09-22,J. Butland,Jack Butland,GK,73,73,2000000.0,29000.0,30,1993-03-10,196,95,86.0,Rangers,50.0,Premiership,1.0,GK,1.0,,2023-07-01,2027.0,14,England,,,,Right,4,1,2,Medium/Medium,Normal (185+),Yes,3600000.0,,,,,,,,,11,16,12,40,12,21,12,14,30,36,53,50,49,69,48,53,71,29,75,13,39,20,13,45,42,57.0,15,13,11,74,72,70,71,72,52.0,33+2,33+2,33+2,32,34,34,34,32,35+2,35+2,35+2,33+2,34+2,34+2,34+2,33+2,28+2,32+2,32+2,32+2,28+2,27+2,29+2,29+2,29+2,27+2,72+1
203060,/player/203060/josh-vela/240002,24.0,2.0,2023-09-22,J. Vela,Joshua James Vela,"CM, CDM",66,66,825000.0,4000.0,29,1993-12-14,181,70,112260.0,Fleetwood Town,60.0,League One,3.0,RCM,8.0,,2022-07-01,2025.0,14,England,,,,Right,3,3,1,High/High,Normal (170-185),No,1400000.0,#Engine,"Slide Tackle, Relentless",62.0,60.0,64.0,65.0,62.0,81.0,59,58,53,66,56,64,58,56,65,66,65,59,63,64,62,66,68,92,74,61,90,61,63,66,49,67.0,64,64,61,14,9,9,12,15,,62+2,62+2,62+2,63,63,63,63,63,64+2,64+2,64+2,65+1,66,66,66,65+1,66,67-1,67-1,67-1,66,65+1,65+1,65+1,65+1,65+1,18+2
203067,/player/203067/diego-chara/240002,24.0,2.0,2023-09-22,D. Chará,Diego Ferney Chara Zamora,"CDM, CM",73,73,600000.0,5000.0,37,1986-04-05,172,68,111140.0,Portland Timbers,39.0,Major League Soccer,1.0,LDM,21.0,,2011-04-01,2024.0,56,Colombia,,,,Right,4,3,1,High/High,Normal (170-185),Yes,900000.0,#Engine,"Slide Tackle, Bruiser, Relentless",71.0,54.0,63.0,70.0,69.0,78.0,44,49,52,72,54,68,64,59,68,69,71,71,71,70,80,68,70,89,71,51,85,72,55,64,62,72.0,70,73,69,8,8,15,11,14,,61+2,61+2,61+2,63,64,64,64,63,65+2,65+2,65+2,65+2,68+2,68+2,68+2,65+2,69+2,72+1,72+1,72+1,69+2,69+2,70+2,70+2,70+2,69+2,17+2
203095,/player/203095/sean-gannon/240002,24.0,2.0,2023-09-22,S. Gannon,Seán Gannon,"CB, RWB",62,62,275000.0,750.0,31,1991-07-11,183,67,306.0,Shamrock Rovers,65.0,Premier Division,1.0,SUB,2.0,,2020-12-16,2023.0,25,Republic of Ireland,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,426000.0,,,66.0,51.0,54.0,58.0,60.0,68.0,55,52,59,59,52,57,51,35,54,58,62,69,66,60,55,56,67,69,70,44,61,59,50,51,44,54.0,59,63,61,10,10,15,9,10,,57+2,57+2,57+2,57,56,56,56,57,56+2,56+2,56+2,58+2,57+2,57+2,57+2,58+2,61+1,60+2,60+2,60+2,61+1,61+1,62,62,62,61+1,16+2
203106,/player/203106/leonardo-bittencourt/240002,24.0,2.0,2023-09-22,L. Bittencourt,Leonardo Jesus Loureiro Bittencourt,"CAM, CM",73,73,3000000.0,21000.0,29,1993-12-19,170,62,38.0,Werder Bremen,19.0,Bundesliga,1.0,SUB,10.0,,2020-07-01,2025.0,21,Germany,,,,Right,4,3,2,Medium/Medium,Lean (170-),Yes,5400000.0,#Acrobat,"Slide Tackle, Technical, Flair",73.0,68.0,71.0,81.0,57.0,60.0,68,67,47,73,69,81,77,70,71,78,78,68,91,72,89,70,57,75,46,71,75,57,68,67,63,74.0,57,58,63,15,11,6,14,16,,68+2,68+2,68+2,74-1,72,72,72,74-1,73,73,73,73,71+2,71+2,71+2,73,68+2,66+2,66+2,66+2,68+2,66+2,60+2,60+2,60+2,66+2,20+2
203128,/player/203128/thomas-monconduit/240002,24.0,2.0,2023-09-22,T. Monconduit,Thomas Monconduit,"CDM, CM",72,72,1600000.0,7000.0,32,1991-02-10,184,83,1819.0,Saint-Étienne,17.0,Ligue 2,2.0,SUB,7.0,,2022-08-31,2025.0,18,France,,,,Right,3,2,1,Medium/High,Normal (170-185),No,2900000.0,,,48.0,57.0,68.0,66.0,71.0,76.0,67,49,71,68,39,65,72,63,72,70,41,54,64,67,60,70,72,77,77,68,74,71,64,68,52,68.0,71,70,70,12,9,14,13,13,,63+2,63+2,63+2,63,63,63,63,63,65+2,65+2,65+2,64+2,69+2,69+2,69+2,64+2,68+2,71+1,71+1,71+1,68+2,68+2,71+1,71+1,71+1,68+2,18+2
203137,/player/203137/robin-jansson/240002,24.0,2.0,2023-09-22,R. Jansson,Robin Jansson,CB,70,70,1100000.0,5000.0,31,1991-11-15,188,87,112606.0,Orlando City,39.0,Major League Soccer,1.0,LCB,6.0,,2019-03-12,2023.0,46,Sweden,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,1700000.0,,,48.0,28.0,53.0,59.0,70.0,75.0,40,24,71,68,33,59,37,20,62,64,48,48,52,52,53,32,77,67,82,28,66,65,37,47,35,59.0,70,73,72,8,11,6,15,8,,47+2,47+2,47+2,49,49,49,49,49,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,61+2,66+2,66+2,66+2,61+2,62+2,70,70,70,62+2,15+2
203138,/player/203138/josh-scowen/240002,24.0,2.0,2023-09-22,J. Scowen,Joshua Charles Scowen,"CDM, CM",69,69,1200000.0,6000.0,30,1993-03-28,178,74,1933.0,Wycombe Wanderers,60.0,League One,3.0,RCM,4.0,,2021-07-01,2024.0,14,England,,,,Right,3,2,1,Medium/High,Lean (170-185),No,2100000.0,,"Block, Intercept, Slide Tackle",60.0,54.0,61.0,65.0,68.0,75.0,59,50,57,62,49,62,58,55,61,65,61,59,78,67,73,61,75,85,70,58,77,71,61,63,52,62.0,70,69,66,9,14,8,11,9,,60+2,60+2,60+2,61,61,61,61,61,62+2,62+2,62+2,63+2,65+2,65+2,65+2,63+2,67+2,68+1,68+1,68+1,67+2,67+2,68+1,68+1,68+1,67+2,17+2
203139,/player/203139/anthony-stewart/240002,24.0,2.0,2023-09-22,A. Stewart,Anthony Kelvin Stewart,CB,63,63,400000.0,2000.0,30,1992-09-18,183,76,1798.0,Milton Keynes Dons,61.0,League Two,4.0,RES,26.0,Aberdeen,,2024.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,,,"Power Header, Long Ball Pass, Slide Tackle",53.0,22.0,44.0,50.0,62.0,76.0,42,20,63,52,18,46,27,24,40,47,55,51,66,62,63,26,75,70,82,19,69,61,32,44,33,45.0,60,63,61,13,12,10,7,12,,42+2,42+2,42+2,44,42,42,42,44,44+2,44+2,44+2,47+2,48+2,48+2,48+2,47+2,56+2,58+2,58+2,58+2,56+2,58+2,63,63,63,58+2,17+2
203161,/player/203161/marcel-franke/240002,24.0,2.0,2023-09-22,M. Franke,Marcel Franke,CB,69,69,1100000.0,7000.0,30,1993-04-05,193,90,1832.0,Karlsruher SC,20.0,2. Bundesliga,2.0,LCB,28.0,,2022-07-01,2025.0,21,Germany,,,,Right,2,2,1,Medium/High,Normal (185+),No,1800000.0,#Strength,"Long Ball Pass, Aerial",55.0,31.0,41.0,45.0,68.0,78.0,27,24,70,54,24,42,23,24,52,48,45,63,37,67,38,49,76,60,90,32,72,65,22,32,26,56.0,67,71,68,15,9,11,15,10,,46+2,46+2,46+2,41,43,43,43,41,43+2,43+2,43+2,44+2,49+2,49+2,49+2,44+2,57+2,61+2,61+2,61+2,57+2,60+2,69,69,69,60+2,18+2
203172,/player/203172/alexander-lundin/240002,24.0,2.0,2023-09-22,A. Lundin,Alexander Lundin,GK,60,60,160000.0,550.0,30,1992-10-25,187,86,112072.0,Mjällby,56.0,Allsvenskan,1.0,SUB,35.0,,2023-02-01,2023.0,46,Sweden,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,200000.0,,,,,,,,,13,12,11,20,17,14,14,17,21,16,29,19,40,58,32,42,60,40,74,13,22,16,10,30,18,20.0,20,20,20,57,60,56,59,59,25.0,24+2,24+2,24+2,20,22,22,22,20,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,23+2,26+2,26+2,26+2,23+2,23+2,27+2,27+2,27+2,23+2,59+1
203173,/player/203173/alberto-noguera-ripoll/240002,24.0,2.0,2023-09-22,Noguera,Alberto Noguera Ripoll,"CAM, CM",68,68,750000.0,2000.0,33,1989-09-24,177,65,113300.0,Mumbai City,2149.0,Super League,1.0,SUB,10.0,,2022-07-16,2024.0,45,Spain,,,,Right,4,3,1,Low/Low,Normal (170-185),No,1000000.0,,"Pinged Pass, Incisive Pass, Trivela",72.0,62.0,66.0,69.0,57.0,57.0,62,63,40,69,52,68,56,57,66,69,70,74,76,64,83,59,53,65,55,66,51,64,67,68,53,57.0,56,65,43,12,11,11,12,12,,62+2,62+2,62+2,67,67,67,67,67,68,68,68,67+1,67+1,67+1,67+1,67+1,63+2,63+2,63+2,63+2,63+2,61+2,57+2,57+2,57+2,61+2,17+2
203175,/player/203175/lee-burge/240002,24.0,2.0,2023-09-22,L. Burge,Lee Stephen Burge,GK,64,64,400000.0,2000.0,30,1993-01-09,190,86,1930.0,Northampton Town,60.0,League One,3.0,SUB,1.0,,2022-07-01,2024.0,14,England,,,,Left,3,1,1,Medium/Medium,Lean (185+),No,700000.0,,,,,,,,,12,14,19,33,11,18,19,14,21,32,42,41,47,58,68,45,55,35,53,14,25,11,5,32,31,40.0,18,16,19,63,61,60,65,66,42.0,27+2,27+2,27+2,27,28,28,28,27,28+2,28+2,28+2,27+2,27+2,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,26+2,26+2,26+2,26+2,26+2,63+1
203177,/player/203177/dimitri-foulquier/240002,24.0,2.0,2023-09-22,D. Foulquier,Dimitri Foulquier,"RB, RWB, CB",74,74,3600000.0,25000.0,30,1993-03-23,183,72,461.0,Valencia,53.0,La Liga,1.0,SUB,20.0,,2021-08-31,2025.0,18,France,,,,Right,3,3,1,High/Medium,Lean (170-185),No,7600000.0,,Rapid,74.0,60.0,64.0,67.0,73.0,76.0,70,59,69,67,49,68,60,40,64,67,74,74,67,72,60,71,81,77,77,56,71,75,72,61,49,65.0,72,74,71,11,7,6,10,14,,68+2,68+2,68+2,68,67,67,67,68,66+2,66+2,66+2,69+2,67+2,67+2,67+2,69+2,72+2,71+2,71+2,71+2,72+2,72+2,73+1,73+1,73+1,72+2,17+2
203210,/player/203210/yann-songoo/240002,24.0,2.0,2023-09-22,Y. Songo'o,Yann Songo'o,"CDM, CB",60,60,170000.0,2000.0,31,1991-11-19,185,77,357.0,Morecambe,61.0,League Two,4.0,RDM,6.0,,2023-07-01,2024.0,103,Cameroon,,,,Right,2,2,1,Low/High,Normal (185+),No,298000.0,,Slide Tackle,51.0,38.0,50.0,53.0,58.0,77.0,38,36,56,55,43,51,49,45,51,52,52,50,60,60,58,52,70,76,81,25,69,60,40,56,42,56.0,59,58,57,13,8,15,14,11,,49+2,49+2,49+2,48,49,49,49,48,50+2,50+2,50+2,51+2,53+2,53+2,53+2,51+2,56+2,59+1,59+1,59+1,56+2,56+2,61-1,61-1,61-1,56+2,17+2
203215,/player/203215/alex-cairns/240002,24.0,2.0,2023-09-22,A. Cairns,Alexander Thomas Cairns,GK,63,63,325000.0,3000.0,30,1993-01-04,183,72,113926.0,Salford City,61.0,League Two,4.0,GK,1.0,,2023-07-01,2025.0,14,England,,,,Left,3,1,1,Medium/Medium,Normal (170-185),No,569000.0,,,,,,,,,12,11,11,36,13,12,14,12,47,17,49,48,43,57,60,47,46,23,39,13,39,15,11,46,22,45.0,21,11,11,62,61,62,62,64,49.0,25+2,25+2,25+2,26,27,27,27,26,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,24+2,28+2,28+2,28+2,24+2,24+2,23+2,23+2,23+2,24+2,62+1
203224,/player/203224/curtis-good/240002,24.0,2.0,2023-09-22,C. Good,Curtis Edward Good,CB,69,69,1100000.0,6000.0,30,1993-03-23,187,85,112224.0,Melbourne City,351.0,A-League,1.0,LCB,22.0,,2018-09-18,2024.0,195,Australia,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,1400000.0,,"Incisive Pass, Long Ball Pass, Intercept, Aerial",61.0,35.0,56.0,57.0,68.0,79.0,42,31,69,67,35,53,40,34,65,59,57,65,53,66,62,43,77,78,84,35,69,65,34,54,46,67.0,69,69,66,10,8,7,14,8,,51+2,51+2,51+2,51,51,51,51,51,54+2,54+2,54+2,55+2,60+2,60+2,60+2,55+2,63+2,67+2,67+2,67+2,63+2,64+2,69,69,69,64+2,16+2
203225,/player/203225/james-jeggo/240002,24.0,2.0,2023-09-22,J. Jeggo,James Alexander Jeggo,"CDM, CM",66,66,600000.0,3000.0,31,1992-02-12,178,71,81.0,Hibernian,50.0,Premiership,1.0,SUB,14.0,,2023-01-21,2024.0,195,Australia,,,,Right,2,2,1,Medium/High,Lean (170-185),No,1100000.0,,,67.0,58.0,60.0,64.0,62.0,69.0,53,55,42,64,54,61,59,49,62,65,66,67,70,58,71,64,55,83,62,58,74,65,59,60,54,62.0,66,64,62,8,13,11,13,15,,59+2,59+2,59+2,61,61,61,61,61,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,64+2,65+1,65+1,65+1,64+2,64+2,62+2,62+2,62+2,64+2,17+2
203237,/player/203237/sang-hun-yu/240002,24.0,2.0,2023-09-22,Yu Sang Hun,유상훈 柳相勋,GK,69,69,240000.0,3000.0,34,1989-05-25,194,84,112115.0,Gangwon,83.0,K League 1,1.0,GK,1.0,,2022-01-11,2027.0,167,Korea Republic,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,300000.0,,,,,,,,,14,19,19,35,12,12,11,13,34,13,42,34,44,61,52,45,62,32,60,14,32,22,10,61,25,59.0,13,13,18,70,68,60,68,72,39.0,27+2,27+2,27+2,26,28,28,28,26,30+2,30+2,30+2,28+2,31+2,31+2,31+2,28+2,25+2,29+2,29+2,29+2,25+2,25+2,27+2,27+2,27+2,25+2,68+1
203239,/player/203239/caio-gobbo-secco/240002,24.0,2.0,2023-09-22,Caio Secco,Caio Gobbo Secco,GK,68,68,600000.0,4000.0,32,1990-12-22,195,92,1900.0,Moreirense,308.0,Liga Portugal,1.0,SUB,22.0,,2023-07-05,2025.0,54,Brazil,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,1200000.0,,,,,,,,,15,15,12,37,18,14,12,15,36,20,44,41,57,71,28,44,61,30,63,13,30,26,15,52,17,36.0,13,17,17,64,67,59,70,68,43.0,28+2,28+2,28+2,28,30,30,30,28,32+2,32+2,32+2,30+2,33+2,33+2,33+2,30+2,28+2,31+2,31+2,31+2,28+2,27+2,28+2,28+2,28+2,27+2,67+1
203263,/player/203263/harry-maguire/240002,24.0,2.0,2023-09-22,H. Maguire,Harry Maguire,CB,79,79,14500000.0,100000.0,30,1993-03-05,193,100,11.0,Manchester United,13.0,Premier League,1.0,SUB,5.0,,2019-08-05,2024.0,14,England,1318.0,LCB,6.0,Right,3,2,3,High/Medium,Stocky (185+),Yes,27600000.0,#Strength,"Power Header, Long Ball Pass, Block, Aerial",46.0,57.0,67.0,65.0,78.0,82.0,51,48,85,77,49,68,57,46,77,73,44,47,36,75,33,82,83,64,90,52,84,80,61,67,68,75.0,76,79,70,14,16,9,14,9,,66+3,66+3,66+3,61,65,65,65,61,66+3,66+3,66+3,64+3,71+3,71+3,71+3,64+3,68+3,76+3,76+3,76+3,68+3,69+3,79,79,79,69+3,20+3
203264,/player/203264/scott-wootton/240002,24.0,2.0,2023-09-22,S. Wootton,Scott Wootton,CB,62,62,275000.0,950.0,31,1991-09-12,188,78,111766.0,Wellington Phoenix,351.0,A-League,1.0,RCB,4.0,,2022-01-14,2025.0,14,England,,,,Right,3,2,1,Low/Medium,Normal (185+),No,344000.0,,Power Header,50.0,29.0,47.0,52.0,60.0,75.0,45,22,64,54,32,50,23,18,51,56,45,54,49,54,53,48,72,68,84,20,63,60,43,49,37,48.0,60,60,59,15,8,12,15,12,,47+2,47+2,47+2,46,46,46,46,46,48+2,48+2,48+2,50+2,52+2,52+2,52+2,50+2,56+2,59+2,59+2,59+2,56+2,57+2,62,62,62,57+2,17+2
203265,/player/203265/tyler-blackett/240002,24.0,2.0,2023-09-22,T. Blackett,Tyler Blackett,"CB, LB",65,65,600000.0,5000.0,29,1994-04-02,188,87,1797.0,Rotherham United,14.0,Championship,2.0,LCB,6.0,,2023-03-08,2024.0,14,England,,,,Left,1,3,1,Medium/Medium,Normal (185+),Yes,1100000.0,,Long Throw,64.0,40.0,62.0,63.0,63.0,74.0,66,24,64,62,44,65,70,65,60,65,60,67,59,60,47,56,69,59,84,56,67,63,54,59,45,60.0,60,64,63,15,11,15,8,14,,55+2,55+2,55+2,58,57,57,57,58,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,63+2,65,65,65,63+2,17+2
203276,/player/203276/heber-araujo-dos-santos/240002,24.0,2.0,2023-09-22,Héber,Héber Araújo dos Santos,ST,68,68,1000000.0,4000.0,31,1991-08-10,180,72,111144.0,Seattle Sounders,39.0,Major League Soccer,1.0,SUB,19.0,,2023-01-01,2023.0,54,Brazil,,,,Right,3,3,1,Medium/Low,Normal (170-185),No,1500000.0,,,64.0,67.0,55.0,65.0,32.0,68.0,46,70,72,64,75,61,57,47,47,67,62,66,66,70,70,65,78,62,74,58,57,33,73,54,70,72.0,31,23,20,6,11,7,6,11,,68,68,68,63,66,66,66,63,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,48+2,48+2,48+2,48+2,48+2,46+2,46+2,46+2,46+2,46+2,15+2
203280,/player/203280/valere-germain/240002,24.0,2.0,2023-09-22,V. Germain,Valère Germain,ST,72,72,1500000.0,5000.0,33,1990-04-17,181,75,114604.0,Macarthur,351.0,A-League,1.0,ST,98.0,,2023-07-14,2025.0,18,France,,,,Right,4,3,1,Medium/Medium,Lean (170-185),Yes,1900000.0,,Finesse Shot,63.0,72.0,70.0,72.0,39.0,64.0,69,72,75,73,72,69,69,69,64,74,62,63,76,74,70,73,73,72,61,70,61,44,77,71,74,69.0,45,24,18,14,7,11,9,14,,72,72,72,71,72,72,72,71,72,72,72,70+2,68+2,68+2,68+2,70+2,56+2,56+2,56+2,56+2,56+2,53+2,50+2,50+2,50+2,53+2,18+2
203287,/player/203287/ellis-harrison/240002,24.0,2.0,2023-09-22,E. Harrison,Ellis Wade Harrison,ST,66,66,850000.0,7000.0,29,1994-01-29,180,79,1798.0,Milton Keynes Dons,61.0,League Two,4.0,SUB,9.0,,2023-09-01,2025.0,50,Wales,,,,Right,4,3,1,High/High,Normal (170-185),No,1500000.0,,Acrobatic,79.0,64.0,54.0,65.0,42.0,80.0,55,65,66,58,58,64,59,49,45,63,78,79,74,61,72,65,86,75,82,59,79,41,64,54,68,65.0,35,42,39,11,6,8,15,12,,66,66,66,64,64,64,64,64,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,55+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,54+2,54+2,16+2
203292,/player/203292/oliver-turton/240002,24.0,2.0,2023-09-22,O. Turton,Oliver Turton,"RB, RWB, CB",67,67,875000.0,4000.0,30,1992-12-06,180,75,1939.0,Huddersfield Town,14.0,Championship,2.0,SUB,20.0,,2021-07-01,2025.0,14,England,,,,Right,3,2,1,Medium/High,Normal (170-185),No,1600000.0,,,63.0,43.0,60.0,61.0,63.0,69.0,62,48,57,64,19,57,40,35,62,61,65,62,75,61,73,45,67,86,69,31,49,62,55,59,46,64.0,65,65,63,8,15,9,10,14,,55+2,55+2,55+2,58,57,57,57,58,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,65+2,62+2,62+2,62+2,65+2,17+2
203304,/player/203304/britt-assombalonga/240002,24.0,2.0,2023-09-22,B. Assombalonga,Britt Curtis Assombalonga,"ST, LW",70,70,1600000.0,13000.0,30,1992-12-06,177,79,741.0,Antalyaspor,68.0,Super Lig,1.0,SUB,97.0,,2023-08-08,2024.0,110,Congo DR,,,,Right,3,3,1,Medium/Low,Stocky (170-185),No,3200000.0,,Rapid,80.0,68.0,59.0,67.0,35.0,74.0,58,69,70,63,66,66,69,64,46,66,79,80,73,66,70,74,87,59,84,62,62,33,68,59,70,70.0,27,34,29,8,10,6,11,7,,70,70,70,67,67,67,67,67,65+2,65+2,65+2,65+2,58+2,58+2,58+2,65+2,52+2,50+2,50+2,50+2,52+2,51+2,50+2,50+2,50+2,51+2,15+2
203308,/player/203308/joshua-brillante/240002,24.0,2.0,2023-09-22,J. Brillante,Joshua Brillante,"CDM, CM",66,66,725000.0,3000.0,30,1993-03-25,177,73,112427.0,Western Sydney Wanderers,351.0,A-League,1.0,LDM,25.0,,2023-07-10,2025.0,195,Australia,,,,Right,3,3,1,Medium/High,Normal (170-185),No,906000.0,,"Anticipate, Relentless",55.0,56.0,62.0,63.0,63.0,81.0,62,51,56,62,42,61,62,56,60,62,59,51,70,61,71,61,73,93,82,65,67,66,55,63,51,60.0,62,63,62,12,9,14,6,11,,58+2,58+2,58+2,60,59,59,59,60,60+2,60+2,60+2,61+2,63+2,63+2,63+2,61+2,65+1,65+1,65+1,65+1,65+1,64+2,65+1,65+1,65+1,64+2,15+2
203309,/player/203309/ben-halloran/240002,24.0,2.0,2023-09-22,B. Halloran,Benjamin Halloran,RM,64,64,475000.0,2000.0,31,1992-06-14,180,79,111393.0,Adelaide United,351.0,A-League,1.0,RM,26.0,,2022-08-03,2024.0,195,Australia,,,,Right,2,3,1,High/Low,Normal (170-185),No,594000.0,,"Finesse Shot, Rapid",82.0,58.0,58.0,64.0,38.0,65.0,61,58,44,60,55,63,62,39,54,60,81,82,78,60,74,58,69,66,72,56,44,44,60,60,59,58.0,42,29,33,15,13,11,13,10,,60+2,60+2,60+2,64,62,62,62,64,62+2,62+2,62+2,63+1,57+2,57+2,57+2,63+1,54+2,51+2,51+2,51+2,54+2,52+2,47+2,47+2,47+2,52+2,18+2
203316,/player/203316/adam-smith/240002,24.0,2.0,2023-09-22,A. Smith,Adam Smith,GK,60,60,160000.0,1000.0,30,1992-11-23,188,83,357.0,Morecambe,61.0,League Two,4.0,SUB,21.0,,2022-02-04,2025.0,14,England,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,280000.0,,,,,,,,,14,12,19,33,12,16,18,19,34,22,24,20,38,58,32,44,35,29,25,17,14,16,11,39,23,44.0,15,16,14,60,56,59,60,61,22.0,23+2,23+2,23+2,23,25,25,25,23,27+2,27+2,27+2,25+2,29+2,29+2,29+2,25+2,23+2,25+2,25+2,25+2,23+2,22+2,21+2,21+2,21+2,22+2,59+1
203328,/player/203328/sam-hoskins/240002,24.0,2.0,2023-09-22,S. Hoskins,Samuel Tobias Hoskins,LM,67,67,975000.0,4000.0,30,1993-02-04,173,67,1930.0,Northampton Town,60.0,League One,3.0,LM,7.0,,2015-08-01,2026.0,14,England,,,,Right,3,3,1,High/High,Normal (170-185),No,1700000.0,#Acrobat,"Quick Step, Relentless, Long Throw",86.0,64.0,60.0,67.0,48.0,69.0,63,65,52,61,51,64,60,54,52,62,91,82,92,64,91,62,73,83,61,66,72,50,64,61,67,60.0,49,48,40,15,11,9,9,16,,64+2,64+2,64+2,67,65,65,65,67,65+2,65+2,65+2,66+1,61+2,61+2,61+2,66+1,61+2,57+2,57+2,57+2,61+2,59+2,54+2,54+2,54+2,59+2,18+2
